comment_id	comment_text	Label	Rationale	model_prediction
275154	Silly Sue, it would appear to me that the legislature is running the oil tax credits and reduced revenues, not the governor.	Toxic	['Silly Sue, it would appear to me that the legislature', 'Silly']	Non_Toxic
275384	Big oil to Alaska: If you don't start paying us more to feed your dead horse we are going to shoot it and go home.	Toxic	['oing to shoot it and go home', 'Big oil to Alaska']	Toxic
275883	And the rich get away with this bullshit. Feel The Bern.	Toxic	['bullshit']	Toxic
276685	"What a stupid comment from someone :Named ""CatNamedJava""!"	Toxic	['stupid']	Toxic
276937	It's really bizarre the way the Leftists always seem to show up with paraphernalia condemning people who don't share their dogma, for being 'racists', 'bigots', 'idiots', 'morons', 'intolerant', 'close-minded', 'cruel', 'murderers',  or the catch-all: 'haters'.... ...is that an 800-pound Oxymoron I see sitting over there in the corner?	Toxic	['idiots', 'morons', 'bigots']	Toxic
277170	Absolutely unconstitutional. But Seattle Is where stupid gets started.	Toxic	['Seattle', 'stupid']	Toxic
277252	You just cannot shut your trap, can you? You made your greasy little comment but you have to have the last word. Well, go for it, and when you are done, look at the face of that arrogant, heartless jerk..... in the mirror.......	Toxic	['jerk', 'heartless jerk']	Toxic
277331	"Actually the correct term is: ""Corrupt Bastards."""	Toxic	['Bastards', 'Corrupt Bastards']	Non_Toxic
277932	HIS small white penis is showing	Toxic	['penis']	Toxic
278045	I don't care if he's young and stupid, being stupid when it comes to sex with minors is a felony. I know all you guys maybe understand and have some sympathy for this hopped up male but some things can't be excused. New world fellows, where any woman to your liking is not subject to your desires. Deal with it and keep it in your pants, please!	Toxic	['stupid']	Toxic
278216	Boss Keller and his gang are a bunch of hypocrites.  They want to allow guns on University campuses, but maintain the ban in the Capitol and their own offices.  In fact, they want to spend another million bucks on Capitol security, instead of just allowing themselves, their staffers, and the public to carry weapons.  I wonder what they are scared of.	Toxic	['hypocrites', 'bunch of hypocrites']	Toxic
278974	When I get accidentally shot on the UAA campus I am going to sue the balls out of 'em!  Sweet, sweet millions here I come!	Toxic	['UAA']	Toxic
279229	Just another punk coward with a gun. Disgusting.	Toxic	['coward', 'Disgusting', 'punk']	Toxic
279325	You are obviously a fool.	Toxic	['fool']	Toxic
279386	kill her	Toxic	['kill her']	Toxic
279716	Stupid headline! He is not whining or blaming anyone. He is stating a fact. Election fraud is widespread. - Georgana Davis	Toxic	['Stupid']	Toxic
279898	This child is a moron	Toxic	['moron']	Toxic
280325	My neighbor's yard is 3 feet from my driveway. How far was this one? I am sure you know since you know the guy defending himself is a liar and hothead.	Toxic	['from', 'liar and hothead']	Toxic
281023	Good: perhaps Dunleavy should be expelled from the Senate for religious intolerance and stupidity in general: the little man is dangerous to himself and others!	Toxic	['stupidity', 'religious intolerance']	Toxic
281466	"Wow! You are one venom-filled zealot. Let me just ask one very simple question: Have you ever met Ron and had a conversation with him and his wife, Janet? If you had any integrity, you would own your comments attacking a very decent, modest individual, by posting under your real name. But you are sick with your irrational fanaticism and afraid to come out of your ""spider hole."" You've made clear from past posts that you haven't the foggiest idea of the actual facts regarding the community or the radical zone change. But you have some weird delusion that you know best about what's good for society, and yet you are pathetically ignorant and without any evidence of empathy or human compassion. Please, get some counseling. -- Paul"	Toxic	['ignorant', 'pathetically']	Toxic
281772	"""The new law, which ludicrously requires transgender people to use the restroom consistent with the sex on their birth certificates,"" Yeah, how dare we ask people to use the bathroom that fits their sex !!  How ""ludicrous"" !"	Toxic	['ludicrous', 'ludicrously']	Toxic
281815	You hit the nail on the head Sam. Not only should these worthless corrupt bums be voted out they should be investigated.	Toxic	['worthless corrupt bums']	Toxic
282023	Well B to Z you sound like a real wimp, with not much going on between your ears.  If I saw you pulling a gun on my dog, I would be shooting at you too. So you might think about actually crossing the street to avoid the dog and continuing your outing with your kid, which is what any reasonable person would do.	Toxic	['wimp', 'shooting']	Toxic
282729	Interesting. He sounded like a real scumbag. I hope Monegan does some deep thinking about how to improve the results of the AST hiring process. That said, Palin was off her rocker to adopt a personal vendetta against the guy for personal reasons. Everyone associated with that family can be written off as trash.	Toxic	['trash', 'scumbag', 'He sounded like a real scumbag', 'Everyone associated with that family can be written off as trash']	Toxic
282794	Never said anything about FAA.  My dad protected his family without packing a gun around.  He /we used our wit to avoid problem dogs.   As a kid walking to school I never needed a gun to outsmart a dog!  Good grief. People today using guns to kill dogs are cowards and they are creating a world that is unsafe for kids.   I will start packing a gun around but not to protect myself from dogs, I will use it to protect myself and my dog,  from all you  cowards.	Toxic	['kill dogs']	Toxic
283026	Too bad someone didn't just shoot him like that dog ...	Toxic	['dog']	Toxic
283248	I bet you drink coffee eh? Drink a beer now and then? Get prescribed medication that you take? Hypocrite.	Toxic	['Hypocrite', 'Drink']	Toxic
283976	Stupid person says stupid stuff again. Nothing to see here, folks.	Toxic	['stupid', 'Stupid']	Toxic
284057	Jeez Anna MacKinnon, get a grip! Gov Walker has just given you idiots an out on this widely unpopular purchase. Instead of getting all PO'ed why don't you say a heartfelt thank you for saving your sorry a$$'s	Toxic	['idiots']	Toxic
284119	Do your duty, Gov. Brown...keep this scum in prison, where she belongs.	Toxic	['duty', 'scum']	Toxic
284150	She's a Grifter, a liar, ignorant by choice, a truly pathetic parent, a Quitter, and a hypocrite.	Toxic	['pathetic', 'liar', 'ignorant']	Toxic
284181	When will the village collect its idiot?	Toxic	['idiot']	Toxic
284456	any legislator who continues to push for buying this turkey would have to suffer from total arrogance or mind numbing stupidity or both.	Toxic	['stupidity']	Toxic
284712	You got that right, Stevens; one damn thing after another by the Republicans.  Like cats on a hot tin roof.	Toxic	['damn', 'Republicans']	Toxic
284891	NRA(Nauseous Reptilian Apostates) massively funded by arms manufacturers and distributors along with conservative billionaires, i.e., Koch Brothers et. al.  Dedicated to vigilante anarchism, white supremacy, and avowed destroyers of the current Constitutional Republic and its pesky Bill of Rights.  All to be replaced by a corporate empire ruled by the nabobs of business unfettered by any of that evil human rights, unions, and voting freedoms.  After this legislature is through their won't be any dorm rooms in which to store guns.  Stupidity personified.	Toxic	['pesky', 'Stupidity']	Toxic
284905	Very funny!!!!.. But seriously.... There kids!!!!lets kick,them in the ass... And love them!!!	Toxic	['ets kick,them in the ass']	Toxic
285447	God, you're an idiot. People who drink water are more likely to drink alcohol when they get older. People who walk are more likely to drive cars. Your logic is as flawed as tanning beds and bicycles. Yes, you make no sense.	Toxic	['idiot']	Toxic
285582	Barefoot, pregnant and ignorant.  The three  R's per Dunleavy.	Toxic	['Barefoot', 'ignorant']	Toxic
286017	This dude is a bad ass.	Toxic	['dude', 'ass', 'bad ass']	Toxic
286760	They are chaffing and flaring, hoping to look like part of the solution when they are the root of the problem.  All this to get reelected.  Crap.	Toxic	['Crap']	Toxic
287612	Stupidity on both ends. Never violate the 180 rule.	Toxic	['180', 'Stupidity']	Toxic
287848	Shame on Edward Paul Boyko,a complete bigoted jackass.	Toxic	['bigoted jackass', 'jackass']	Toxic
287954	Larry, if anyine ever tells you you are a huge asshole, they would not only be right but they would also be a better person than you. You are a huge asshole.	Toxic	['asshole']	Toxic
287989	In the middle east they kill homosexuals....	Toxic	['kill', 'kill homosexuals']	Toxic
288007	It's is probably more common than you realize having experience and still screwing up.  My ex was in the AF and his job was combat arms training and maintenance (CATM).  He was emptying out his gun one day, but got distracted.  He thought he had cleared his weapon and so he fired the gun pointing at the car.  The bullet ricocheted off the trunk and out the window in the direction of people standing outside.  One of his fellow CATM members once thought he had cleared his weapon and so pulled the trigger.  He was in his truck and I think he shot his radio.  You'd think an AF Cop would know how to drive, but one hit me on Elmendorf AFB causing $5k in damage.  Military can be very stupid too.	Toxic	['stupid', 'screwing up']	Toxic
